FIR_ID,Timestamp,City,State,Address,Latitude,Longitude,Crime_Type,IPC_Section,Police_Station,Status
FIR6235,2023-01-07 18:37:46,Patna,Bihar,"907 Main Road, Patna, Bihar",25.877383,85.325688,Theft,IPC 323,Noida Sector 20,Under Investigation
FIR6236,2025-11-24 04:41:22,Mumbai,Maharashtra,"387 Gali, Mumbai, Maharashtra",18.815449,72.639911,Burglary,IPC 392,Noida Sector 20,Charge Sheet Filed
FIR6237,2023-02-26 16:38:50,Guwahati,Assam,"825 Gali, Guwahati, Assam",26.375119,91.705011,Fraud,IPC 302,Lajpat Nagar,Under Investigation
FIR6238,2023-01-05 10:47:36,Hyderabad,Telangana,"200 Main Road, Hyderabad, Telangana",17.530907,78.200114,Theft,IPC 323,RK Puram,Charge Sheet Filed
FIR6239,2025-04-03 11:01:04,Mumbai,Maharashtra,"240 Sector, Mumbai, Maharashtra",19.026518,73.04988,Assault,IPC 498A,RK Puram,Closed
FIR6240,2023-11-10 05:06:19,Lucknow,Uttar Pradesh,"196 Gali, Lucknow, Uttar Pradesh",26.81818,80.913673,Fraud,IPC 302,Noida Sector 20,Charge Sheet Filed
FIR6241,2023-04-21 05:23:48,Bangalore,Karnataka,"990 Sector, Bangalore, Karnataka",13.046101,77.330814,Dowry,IPC 498A,RK Puram,Closed
FIR6242,2025-05-21 14:07:42,Delhi,Delhi,"496 Sector, Delhi, Delhi",28.817945,76.924636,Dowry,IPC 498A,RK Puram,Charge Sheet Filed
FIR6243,2024-12-04 15:06:56,Chennai,Tamil Nadu,"228 Gali, Chennai, Tamil Nadu",13.226609,80.27078,Theft,IPC 302,Noida Sector 20,Under Investigation
FIR6244,2025-06-18 02:05:52,Hyderabad,Telangana,"855 Gali, Hyderabad, Telangana",17.176214,78.614027,Assault,IPC 376,Chanakyapuri,Under Investigation
FIR6245,2023-11-21 22:32:18,Guwahati,Assam,"112 Gali, Guwahati, Assam",26.31513,91.694231,Harassment,IPC 363,Lajpat Nagar,Under Investigation
FIR6246,2023-08-13 01:09:49,Patna,Bihar,"429 Main Road, Patna, Bihar",25.367115,85.348198,Burglary,IPC 420,Noida Sector 20,Under Investigation
FIR6247,2023-03-01 00:22:35,Chennai,Tamil Nadu,"435 Gali, Chennai, Tamil Nadu",12.904895,80.309842,Kidnapping,IPC 498A,Gurgaon East,Closed
FIR6248,2024-04-28 20:24:58,Kolkata,West Bengal,"845 Gali, Kolkata, West Bengal",22.519252,88.632232,Harassment,IPC 363,Noida Sector 20,Charge Sheet Filed
FIR6249,2024-12-15 23:05:26,Prayagraj,Uttar Pradesh,"941 Main Road, Prayagraj, Uttar Pradesh",25.684816,81.820808,Assault,IPC 498A,Karol Bagh,Closed
FIR6250,2025-08-12 09:23:36,Bangalore,Karnataka,"407 Sector, Bangalore, Karnataka",13.038209,77.302196,Dowry,IPC 392,Dwarka,Charge Sheet Filed
FIR6251,2025-10-21 18:00:13,Srinagar,Jammu & Kashmir,"885 Sector, Srinagar, Jammu & Kashmir",34.237254,74.610139,Assault,IPC 363,Dwarka,Under Investigation
FIR6252,2025-12-07 14:47:43,Bangalore,Karnataka,"747 Sector, Bangalore, Karnataka",12.686053,77.490788,Murder,IPC 392,Noida Sector 20,Closed
FIR6253,2024-12-08 03:56:19,Patna,Bihar,"610 Gali, Patna, Bihar",25.880691,85.075136,Assault,IPC 363,Noida Sector 20,Closed
FIR6254,2023-09-28 06:49:45,Bangalore,Karnataka,"258 Sector, Bangalore, Karnataka",12.849475,77.510879,Fraud,IPC 363,Lajpat Nagar,Under Investigation
FIR6255,2023-11-01 23:18:20,Hyderabad,Telangana,"531 Gali, Hyderabad, Telangana",17.602137,78.348911,Burglary,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR6256,2024-12-15 00:08:48,Guwahati,Assam,"296 Gali, Guwahati, Assam",25.976086,91.802205,Theft,IPC 376,Karol Bagh,Under Investigation
FIR6257,2025-12-05 13:27:20,Kolkata,West Bengal,"680 Gali, Kolkata, West Bengal",22.386075,88.359042,Murder,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR6258,2023-11-04 14:18:10,Guwahati,Assam,"196 Main Road, Guwahati, Assam",26.142734,91.440309,Harassment,IPC 323,Karol Bagh,Under Investigation
FIR6259,2025-11-11 23:23:44,Prayagraj,Uttar Pradesh,"334 Gali, Prayagraj, Uttar Pradesh",25.234302,81.765069,Theft,IPC 498A,RK Puram,Closed
FIR6260,2024-05-14 20:41:56,Kolkata,West Bengal,"684 Gali, Kolkata, West Bengal",22.453482,88.275561,Theft,IPC 323,Lajpat Nagar,Closed
FIR6261,2023-05-27 23:27:49,Bangalore,Karnataka,"590 Main Road, Bangalore, Karnataka",12.931008,77.702431,Harassment,IPC 392,RK Puram,Charge Sheet Filed
FIR6262,2024-11-26 00:54:40,Bangalore,Karnataka,"937 Gali, Bangalore, Karnataka",12.97997,77.535349,Cyber Crime,IPC 302,Gurgaon East,Closed
FIR6263,2025-03-04 04:28:21,Kolkata,West Bengal,"744 Main Road, Kolkata, West Bengal",22.386202,88.390841,Fraud,IPC 392,Dwarka,Charge Sheet Filed
FIR6264,2023-08-13 18:20:19,Jaipur,Rajasthan,"500 Gali, Jaipur, Rajasthan",26.804531,75.684948,Harassment,IPC 420,Dwarka,Charge Sheet Filed
FIR6265,2024-08-09 10:43:32,Lucknow,Uttar Pradesh,"999 Sector, Lucknow, Uttar Pradesh",26.565296,80.876065,Murder,IPC 376,Karol Bagh,Under Investigation
FIR6266,2023-04-28 10:36:23,Srinagar,Jammu & Kashmir,"570 Sector, Srinagar, Jammu & Kashmir",34.016097,74.519639,Theft,IPC 376,Dwarka,Charge Sheet Filed
FIR6267,2025-07-22 08:21:28,Lucknow,Uttar Pradesh,"958 Sector, Lucknow, Uttar Pradesh",26.864108,80.867164,Harassment,IPC 376,Lajpat Nagar,Closed
FIR6268,2025-09-13 04:22:07,Chennai,Tamil Nadu,"149 Gali, Chennai, Tamil Nadu",13.006047,80.332391,Dowry,IPC 323,Gurgaon East,Closed
FIR6269,2024-02-09 18:42:20,Srinagar,Jammu & Kashmir,"152 Gali, Srinagar, Jammu & Kashmir",34.053515,74.702535,Theft,IPC 420,Dwarka,Charge Sheet Filed
FIR6270,2023-04-18 06:08:00,Patna,Bihar,"236 Gali, Patna, Bihar",25.809133,85.004249,Murder,IPC 420,Chanakyapuri,Charge Sheet Filed
FIR6271,2024-12-15 13:31:33,Srinagar,Jammu & Kashmir,"838 Main Road, Srinagar, Jammu & Kashmir",34.201196,75.006957,Kidnapping,IPC 302,Dwarka,Closed
FIR6272,2023-04-15 21:02:28,Mumbai,Maharashtra,"901 Sector, Mumbai, Maharashtra",19.229995,72.756158,Harassment,IPC 498A,Chanakyapuri,Under Investigation
FIR6273,2025-01-26 12:37:14,Patna,Bihar,"952 Gali, Patna, Bihar",25.510188,85.392316,Murder,IPC 420,Chanakyapuri,Under Investigation
FIR6274,2025-04-23 18:33:39,Mumbai,Maharashtra,"976 Sector, Mumbai, Maharashtra",19.04289,72.626981,Dowry,IPC 420,RK Puram,Closed
FIR6275,2025-08-24 21:50:44,Kolkata,West Bengal,"614 Sector, Kolkata, West Bengal",22.815865,88.465976,Kidnapping,IPC 323,Chanakyapuri,Closed
FIR6276,2024-08-09 01:26:01,Chennai,Tamil Nadu,"980 Gali, Chennai, Tamil Nadu",13.159284,80.326374,Burglary,IPC 376,Noida Sector 20,Under Investigation
FIR6277,2024-01-30 20:00:42,Kolkata,West Bengal,"590 Gali, Kolkata, West Bengal",22.759247,88.120351,Kidnapping,IPC 376,Dwarka,Under Investigation
FIR6278,2023-05-20 08:30:50,Lucknow,Uttar Pradesh,"764 Main Road, Lucknow, Uttar Pradesh",27.111075,80.981981,Dowry,IPC 420,Noida Sector 20,Closed
FIR6279,2023-07-23 05:11:18,Jaipur,Rajasthan,"368 Gali, Jaipur, Rajasthan",27.113737,76.082706,Dowry,IPC 323,Gurgaon East,Charge Sheet Filed
FIR6280,2025-03-18 05:32:47,Guwahati,Assam,"297 Sector, Guwahati, Assam",26.254545,91.532197,Cyber Crime,IPC 363,Lajpat Nagar,Under Investigation
FIR6281,2025-10-09 06:16:52,Srinagar,Jammu & Kashmir,"816 Gali, Srinagar, Jammu & Kashmir",33.875068,74.716722,Theft,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR6282,2023-05-30 03:01:15,Chennai,Tamil Nadu,"716 Sector, Chennai, Tamil Nadu",12.894554,80.307731,Cyber Crime,IPC 323,Lajpat Nagar,Closed
FIR6283,2023-04-10 10:22:02,Chennai,Tamil Nadu,"384 Sector, Chennai, Tamil Nadu",13.075552,80.117498,Harassment,IPC 376,Lajpat Nagar,Under Investigation
FIR6284,2023-08-03 11:27:49,Patna,Bihar,"920 Sector, Patna, Bihar",25.754333,84.855831,Assault,IPC 376,RK Puram,Closed
FIR6285,2023-09-02 15:31:21,Mumbai,Maharashtra,"327 Sector, Mumbai, Maharashtra",18.888267,73.125286,Kidnapping,IPC 376,Noida Sector 20,Closed
FIR6286,2025-05-28 03:31:25,Mumbai,Maharashtra,"367 Main Road, Mumbai, Maharashtra",19.311607,73.138968,Assault,IPC 323,Chanakyapuri,Charge Sheet Filed
FIR6287,2024-05-07 18:33:57,Delhi,Delhi,"733 Gali, Delhi, Delhi",28.404544,77.035325,Dowry,IPC 323,Lajpat Nagar,Under Investigation
FIR6288,2025-11-10 00:17:05,Chennai,Tamil Nadu,"223 Main Road, Chennai, Tamil Nadu",12.979036,80.441498,Theft,IPC 323,Gurgaon East,Closed
FIR6289,2025-04-07 05:50:59,Jaipur,Rajasthan,"394 Gali, Jaipur, Rajasthan",26.891056,75.829764,Dowry,IPC 420,Karol Bagh,Charge Sheet Filed
FIR6290,2024-06-11 11:19:46,Delhi,Delhi,"520 Main Road, Delhi, Delhi",28.859506,77.376409,Murder,IPC 392,RK Puram,Charge Sheet Filed
FIR6291,2025-07-29 18:22:35,Bangalore,Karnataka,"137 Main Road, Bangalore, Karnataka",13.081179,77.591608,Dowry,IPC 376,Karol Bagh,Under Investigation
FIR6292,2023-08-20 22:24:35,Lucknow,Uttar Pradesh,"434 Gali, Lucknow, Uttar Pradesh",26.991952,80.652292,Burglary,IPC 420,Noida Sector 20,Under Investigation
FIR6293,2025-03-20 14:01:42,Chennai,Tamil Nadu,"440 Sector, Chennai, Tamil Nadu",13.164194,80.224103,Assault,IPC 323,Karol Bagh,Charge Sheet Filed
FIR6294,2023-10-17 00:23:29,Jaipur,Rajasthan,"313 Main Road, Jaipur, Rajasthan",27.150422,75.545211,Harassment,IPC 420,Lajpat Nagar,Closed
FIR6295,2024-06-24 07:56:40,Hyderabad,Telangana,"660 Sector, Hyderabad, Telangana",17.604395,78.735705,Harassment,IPC 498A,Noida Sector 20,Under Investigation
FIR6296,2024-10-28 07:30:37,Delhi,Delhi,"407 Sector, Delhi, Delhi",28.640492,77.225126,Kidnapping,IPC 363,Dwarka,Charge Sheet Filed
FIR6297,2025-08-03 02:31:19,Delhi,Delhi,"411 Main Road, Delhi, Delhi",28.503355,76.96502,Kidnapping,IPC 376,Lajpat Nagar,Closed
FIR6298,2023-05-01 12:21:42,Srinagar,Jammu & Kashmir,"266 Gali, Srinagar, Jammu & Kashmir",33.832134,74.626655,Kidnapping,IPC 392,Chanakyapuri,Closed
FIR6299,2023-12-21 18:36:03,Prayagraj,Uttar Pradesh,"872 Main Road, Prayagraj, Uttar Pradesh",25.610745,82.081255,Theft,IPC 420,Gurgaon East,Charge Sheet Filed
FIR6300,2023-02-14 23:55:45,Srinagar,Jammu & Kashmir,"484 Gali, Srinagar, Jammu & Kashmir",34.318779,74.819228,Cyber Crime,IPC 302,Gurgaon East,Under Investigation
FIR6301,2024-03-30 21:53:12,Bangalore,Karnataka,"445 Main Road, Bangalore, Karnataka",12.794006,77.432533,Assault,IPC 498A,Karol Bagh,Under Investigation
FIR6302,2024-10-28 20:31:39,Mumbai,Maharashtra,"120 Sector, Mumbai, Maharashtra",19.307231,72.629307,Kidnapping,IPC 498A,Karol Bagh,Under Investigation
FIR6303,2023-10-04 03:59:36,Kolkata,West Bengal,"337 Sector, Kolkata, West Bengal",22.40218,88.258838,Dowry,IPC 376,Karol Bagh,Closed
FIR6304,2023-07-03 22:42:18,Bangalore,Karnataka,"852 Main Road, Bangalore, Karnataka",12.895881,77.558764,Assault,IPC 363,Chanakyapuri,Under Investigation
FIR6305,2023-06-04 14:50:55,Kolkata,West Bengal,"458 Gali, Kolkata, West Bengal",22.275945,88.460037,Kidnapping,IPC 376,Chanakyapuri,Under Investigation
FIR6306,2024-01-18 09:54:05,Mumbai,Maharashtra,"787 Main Road, Mumbai, Maharashtra",18.929862,73.044368,Kidnapping,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR6307,2024-05-04 22:25:12,Jaipur,Rajasthan,"616 Sector, Jaipur, Rajasthan",27.117679,75.761061,Dowry,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR6308,2025-07-09 11:30:16,Prayagraj,Uttar Pradesh,"698 Gali, Prayagraj, Uttar Pradesh",25.175844,81.888519,Cyber Crime,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR6309,2023-07-22 01:29:38,Jaipur,Rajasthan,"730 Sector, Jaipur, Rajasthan",26.737864,75.908075,Kidnapping,IPC 420,Dwarka,Under Investigation
FIR6310,2023-03-28 02:01:43,Bangalore,Karnataka,"897 Sector, Bangalore, Karnataka",13.252157,77.345685,Cyber Crime,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR6311,2023-12-26 06:59:15,Chennai,Tamil Nadu,"988 Gali, Chennai, Tamil Nadu",13.077308,80.179576,Harassment,IPC 323,Noida Sector 20,Closed
FIR6312,2025-01-18 05:52:06,Chennai,Tamil Nadu,"194 Gali, Chennai, Tamil Nadu",13.095622,80.257616,Harassment,IPC 420,Karol Bagh,Closed
FIR6313,2023-01-03 09:15:09,Guwahati,Assam,"614 Gali, Guwahati, Assam",25.977118,91.948504,Theft,IPC 420,Dwarka,Charge Sheet Filed
FIR6314,2023-04-24 05:29:44,Kolkata,West Bengal,"624 Main Road, Kolkata, West Bengal",22.541738,88.315342,Fraud,IPC 376,Karol Bagh,Closed
FIR6315,2025-10-31 20:19:53,Hyderabad,Telangana,"174 Main Road, Hyderabad, Telangana",17.459496,78.651969,Murder,IPC 498A,Noida Sector 20,Charge Sheet Filed
FIR6316,2025-10-30 20:22:05,Prayagraj,Uttar Pradesh,"609 Gali, Prayagraj, Uttar Pradesh",25.598601,81.754432,Dowry,IPC 392,Karol Bagh,Charge Sheet Filed
FIR6317,2023-04-26 23:06:00,Delhi,Delhi,"421 Gali, Delhi, Delhi",28.333433,76.986904,Harassment,IPC 392,Gurgaon East,Under Investigation
FIR6318,2024-01-26 10:54:26,Guwahati,Assam,"566 Sector, Guwahati, Assam",26.159829,91.603815,Murder,IPC 376,Lajpat Nagar,Under Investigation
FIR6319,2025-10-30 09:40:08,Delhi,Delhi,"116 Main Road, Delhi, Delhi",28.477214,77.023273,Fraud,IPC 323,Gurgaon East,Closed
FIR6320,2023-04-19 16:37:21,Guwahati,Assam,"867 Main Road, Guwahati, Assam",26.348664,91.46476,Theft,IPC 392,Noida Sector 20,Charge Sheet Filed
FIR6321,2023-04-09 19:34:52,Lucknow,Uttar Pradesh,"208 Gali, Lucknow, Uttar Pradesh",26.823535,81.147806,Fraud,IPC 376,Gurgaon East,Charge Sheet Filed
FIR6322,2024-08-01 15:13:55,Kolkata,West Bengal,"387 Main Road, Kolkata, West Bengal",22.300038,88.198117,Harassment,IPC 363,Karol Bagh,Charge Sheet Filed
FIR6323,2023-09-14 15:54:47,Guwahati,Assam,"478 Main Road, Guwahati, Assam",26.112469,91.918839,Burglary,IPC 376,Gurgaon East,Under Investigation
FIR6324,2023-12-31 15:44:42,Mumbai,Maharashtra,"762 Main Road, Mumbai, Maharashtra",18.83246,73.066357,Murder,IPC 302,RK Puram,Charge Sheet Filed
FIR6325,2024-12-09 03:02:02,Kolkata,West Bengal,"554 Sector, Kolkata, West Bengal",22.353901,88.547733,Murder,IPC 392,Chanakyapuri,Charge Sheet Filed
FIR6326,2025-04-29 23:08:22,Chennai,Tamil Nadu,"968 Main Road, Chennai, Tamil Nadu",13.122257,80.50474,Burglary,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR6327,2023-03-12 13:56:48,Patna,Bihar,"633 Main Road, Patna, Bihar",25.669827,85.293545,Burglary,IPC 323,Gurgaon East,Charge Sheet Filed
FIR6328,2025-01-30 08:12:11,Jaipur,Rajasthan,"697 Gali, Jaipur, Rajasthan",27.183081,75.861516,Harassment,IPC 363,Lajpat Nagar,Charge Sheet Filed
FIR6329,2023-08-10 14:24:29,Srinagar,Jammu & Kashmir,"359 Sector, Srinagar, Jammu & Kashmir",34.118565,74.600042,Assault,IPC 323,Gurgaon East,Charge Sheet Filed
FIR6330,2025-07-27 23:29:20,Delhi,Delhi,"157 Gali, Delhi, Delhi",28.428873,77.145133,Burglary,IPC 363,Karol Bagh,Under Investigation
FIR6331,2023-05-20 07:57:40,Kolkata,West Bengal,"959 Main Road, Kolkata, West Bengal",22.726931,88.373216,Murder,IPC 363,Gurgaon East,Charge Sheet Filed
FIR6332,2025-02-02 09:23:12,Prayagraj,Uttar Pradesh,"788 Main Road, Prayagraj, Uttar Pradesh",25.704148,81.911281,Harassment,IPC 420,Dwarka,Under Investigation
FIR6333,2024-12-22 20:39:18,Guwahati,Assam,"244 Sector, Guwahati, Assam",25.999922,91.523168,Fraud,IPC 498A,Chanakyapuri,Closed
FIR6334,2023-07-24 14:44:15,Bangalore,Karnataka,"783 Sector, Bangalore, Karnataka",13.115003,77.69315,Kidnapping,IPC 498A,Chanakyapuri,Charge Sheet Filed
FIR6335,2025-03-19 16:46:24,Chennai,Tamil Nadu,"739 Main Road, Chennai, Tamil Nadu",13.303374,80.084851,Burglary,IPC 323,Noida Sector 20,Closed
FIR6336,2024-04-14 09:02:26,Lucknow,Uttar Pradesh,"205 Sector, Lucknow, Uttar Pradesh",26.603424,81.069359,Murder,IPC 376,RK Puram,Closed
FIR6337,2024-11-20 11:41:35,Srinagar,Jammu & Kashmir,"934 Sector, Srinagar, Jammu & Kashmir",34.097594,74.846404,Dowry,IPC 498A,Karol Bagh,Closed
FIR6338,2023-11-16 10:03:06,Guwahati,Assam,"919 Main Road, Guwahati, Assam",26.306288,91.827966,Cyber Crime,IPC 323,Dwarka,Closed
FIR6339,2023-07-05 22:17:44,Kolkata,West Bengal,"927 Gali, Kolkata, West Bengal",22.671535,88.248009,Burglary,IPC 392,Gurgaon East,Under Investigation
FIR6340,2023-08-17 09:12:20,Hyderabad,Telangana,"396 Sector, Hyderabad, Telangana",17.266749,78.649604,Burglary,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR6341,2024-09-24 16:44:29,Delhi,Delhi,"687 Sector, Delhi, Delhi",28.508282,77.260597,Harassment,IPC 302,Chanakyapuri,Closed
FIR6342,2024-05-12 20:40:51,Hyderabad,Telangana,"151 Sector, Hyderabad, Telangana",17.115727,78.512004,Assault,IPC 363,RK Puram,Charge Sheet Filed
FIR6343,2024-05-17 03:49:49,Patna,Bihar,"345 Gali, Patna, Bihar",25.761942,85.096146,Fraud,IPC 323,Karol Bagh,Closed
FIR6344,2023-09-23 07:52:24,Mumbai,Maharashtra,"923 Sector, Mumbai, Maharashtra",18.936382,72.664418,Cyber Crime,IPC 363,Lajpat Nagar,Closed
FIR6345,2023-02-23 23:17:26,Prayagraj,Uttar Pradesh,"356 Main Road, Prayagraj, Uttar Pradesh",25.698991,82.105366,Harassment,IPC 498A,Chanakyapuri,Under Investigation
FIR6346,2023-01-01 12:24:10,Mumbai,Maharashtra,"251 Gali, Mumbai, Maharashtra",19.356862,72.602527,Dowry,IPC 420,Gurgaon East,Charge Sheet Filed
FIR6347,2025-03-10 11:09:52,Mumbai,Maharashtra,"750 Sector, Mumbai, Maharashtra",18.84291,72.746102,Assault,IPC 363,Dwarka,Charge Sheet Filed
FIR6348,2024-06-15 17:05:39,Hyderabad,Telangana,"411 Gali, Hyderabad, Telangana",17.085943,78.78382,Assault,IPC 498A,Dwarka,Closed
FIR6349,2023-05-23 04:37:26,Kolkata,West Bengal,"664 Main Road, Kolkata, West Bengal",22.314686,88.367079,Dowry,IPC 376,Dwarka,Closed
FIR6350,2023-06-03 10:05:24,Jaipur,Rajasthan,"922 Gali, Jaipur, Rajasthan",26.932734,76.065456,Assault,IPC 376,Noida Sector 20,Charge Sheet Filed
FIR6351,2025-08-05 19:15:12,Lucknow,Uttar Pradesh,"276 Gali, Lucknow, Uttar Pradesh",26.570686,80.760689,Theft,IPC 498A,Gurgaon East,Under Investigation
FIR6352,2024-01-25 05:32:46,Hyderabad,Telangana,"440 Main Road, Hyderabad, Telangana",17.214148,78.553606,Kidnapping,IPC 392,Karol Bagh,Charge Sheet Filed
FIR6353,2025-02-06 14:18:39,Mumbai,Maharashtra,"234 Main Road, Mumbai, Maharashtra",19.144635,72.783875,Cyber Crime,IPC 302,Chanakyapuri,Charge Sheet Filed
FIR6354,2025-08-03 05:48:32,Delhi,Delhi,"803 Gali, Delhi, Delhi",28.460422,77.294839,Murder,IPC 420,Dwarka,Under Investigation
FIR6355,2023-11-23 03:53:04,Lucknow,Uttar Pradesh,"552 Gali, Lucknow, Uttar Pradesh",26.603672,80.741621,Harassment,IPC 323,RK Puram,Charge Sheet Filed
FIR6356,2023-05-24 11:06:51,Srinagar,Jammu & Kashmir,"511 Gali, Srinagar, Jammu & Kashmir",34.098323,74.69066,Harassment,IPC 302,RK Puram,Closed
FIR6357,2024-04-22 13:11:38,Prayagraj,Uttar Pradesh,"191 Gali, Prayagraj, Uttar Pradesh",25.136104,82.062119,Harassment,IPC 498A,Dwarka,Under Investigation
FIR6358,2025-11-02 17:01:26,Lucknow,Uttar Pradesh,"270 Sector, Lucknow, Uttar Pradesh",27.005941,80.699824,Kidnapping,IPC 323,Chanakyapuri,Closed
FIR6359,2025-03-04 00:36:41,Guwahati,Assam,"563 Main Road, Guwahati, Assam",25.924089,91.735962,Theft,IPC 392,Noida Sector 20,Charge Sheet Filed
FIR6360,2025-09-19 16:50:40,Jaipur,Rajasthan,"358 Gali, Jaipur, Rajasthan",27.060056,76.059467,Murder,IPC 420,Dwarka,Closed
FIR6361,2023-01-02 08:01:25,Kolkata,West Bengal,"275 Main Road, Kolkata, West Bengal",22.789152,88.580787,Fraud,IPC 323,Chanakyapuri,Charge Sheet Filed
FIR6362,2025-06-25 13:10:32,Lucknow,Uttar Pradesh,"518 Main Road, Lucknow, Uttar Pradesh",26.881522,80.885326,Murder,IPC 420,Karol Bagh,Under Investigation
FIR6363,2023-06-15 20:36:53,Mumbai,Maharashtra,"205 Sector, Mumbai, Maharashtra",18.812582,72.807483,Fraud,IPC 420,Lajpat Nagar,Closed
FIR6364,2024-09-29 15:13:50,Patna,Bihar,"537 Gali, Patna, Bihar",25.497242,85.422511,Cyber Crime,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR6365,2024-11-24 01:42:25,Patna,Bihar,"440 Main Road, Patna, Bihar",25.671253,84.924179,Theft,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR6366,2025-04-17 14:54:00,Srinagar,Jammu & Kashmir,"255 Main Road, Srinagar, Jammu & Kashmir",34.335337,74.889453,Theft,IPC 376,RK Puram,Under Investigation
FIR6367,2023-05-11 11:19:52,Kolkata,West Bengal,"358 Gali, Kolkata, West Bengal",22.816105,88.324004,Theft,IPC 376,Gurgaon East,Charge Sheet Filed
FIR6368,2024-03-10 03:50:27,Mumbai,Maharashtra,"320 Sector, Mumbai, Maharashtra",18.924796,72.851727,Burglary,IPC 302,Gurgaon East,Closed
FIR6369,2024-03-12 16:41:45,Mumbai,Maharashtra,"290 Sector, Mumbai, Maharashtra",19.345913,73.13836,Fraud,IPC 323,RK Puram,Charge Sheet Filed
FIR6370,2025-02-19 16:13:17,Kolkata,West Bengal,"667 Gali, Kolkata, West Bengal",22.800764,88.331415,Murder,IPC 376,RK Puram,Charge Sheet Filed
FIR6371,2025-03-25 01:41:01,Patna,Bihar,"552 Gali, Patna, Bihar",25.729562,85.074169,Assault,IPC 392,Karol Bagh,Under Investigation
FIR6372,2023-03-06 06:28:38,Prayagraj,Uttar Pradesh,"276 Main Road, Prayagraj, Uttar Pradesh",25.22574,81.680425,Harassment,IPC 363,Noida Sector 20,Closed
FIR6373,2025-11-23 03:48:11,Prayagraj,Uttar Pradesh,"850 Sector, Prayagraj, Uttar Pradesh",25.167883,82.139929,Cyber Crime,IPC 376,Noida Sector 20,Closed
FIR6374,2025-12-24 08:24:27,Mumbai,Maharashtra,"531 Main Road, Mumbai, Maharashtra",19.118646,73.153327,Dowry,IPC 376,Dwarka,Charge Sheet Filed
FIR6375,2025-01-14 21:16:03,Delhi,Delhi,"914 Main Road, Delhi, Delhi",28.562656,77.190204,Cyber Crime,IPC 323,Noida Sector 20,Charge Sheet Filed
FIR6376,2025-06-07 04:54:48,Patna,Bihar,"793 Main Road, Patna, Bihar",25.665215,85.298527,Kidnapping,IPC 392,Karol Bagh,Under Investigation
FIR6377,2025-10-09 20:21:53,Bangalore,Karnataka,"686 Sector, Bangalore, Karnataka",12.97572,77.560971,Burglary,IPC 302,Karol Bagh,Under Investigation
FIR6378,2023-09-07 08:30:40,Lucknow,Uttar Pradesh,"242 Sector, Lucknow, Uttar Pradesh",27.089698,81.017988,Murder,IPC 392,Lajpat Nagar,Closed
FIR6379,2023-11-04 04:08:18,Guwahati,Assam,"128 Gali, Guwahati, Assam",26.371414,91.575819,Cyber Crime,IPC 420,Gurgaon East,Charge Sheet Filed
FIR6380,2025-03-13 06:01:57,Kolkata,West Bengal,"470 Gali, Kolkata, West Bengal",22.573316,88.278534,Dowry,IPC 376,Chanakyapuri,Under Investigation
FIR6381,2024-06-29 02:59:25,Patna,Bihar,"593 Gali, Patna, Bihar",25.401925,85.141364,Kidnapping,IPC 363,Noida Sector 20,Under Investigation
FIR6382,2024-05-21 22:01:23,Guwahati,Assam,"346 Gali, Guwahati, Assam",26.302387,91.919482,Burglary,IPC 498A,Noida Sector 20,Closed
FIR6383,2024-03-23 01:35:17,Jaipur,Rajasthan,"363 Gali, Jaipur, Rajasthan",26.825366,75.713477,Cyber Crime,IPC 363,Gurgaon East,Charge Sheet Filed
FIR6384,2023-11-07 00:57:09,Chennai,Tamil Nadu,"612 Gali, Chennai, Tamil Nadu",13.121156,80.371134,Burglary,IPC 376,Noida Sector 20,Under Investigation
FIR6385,2024-05-23 06:35:20,Mumbai,Maharashtra,"557 Sector, Mumbai, Maharashtra",19.307746,73.167552,Cyber Crime,IPC 420,Noida Sector 20,Closed
FIR6386,2023-01-12 07:48:05,Prayagraj,Uttar Pradesh,"266 Main Road, Prayagraj, Uttar Pradesh",25.602084,81.637368,Burglary,IPC 420,Chanakyapuri,Closed
FIR6387,2025-12-04 05:31:18,Jaipur,Rajasthan,"833 Main Road, Jaipur, Rajasthan",27.08165,75.594609,Harassment,IPC 363,Karol Bagh,Closed
FIR6388,2025-07-04 03:41:09,Guwahati,Assam,"396 Sector, Guwahati, Assam",25.850849,92.001403,Kidnapping,IPC 498A,Lajpat Nagar,Closed
FIR6389,2025-02-05 12:57:39,Patna,Bihar,"507 Gali, Patna, Bihar",25.361066,85.125984,Kidnapping,IPC 420,Gurgaon East,Charge Sheet Filed
FIR6390,2025-03-01 05:38:58,Hyderabad,Telangana,"415 Sector, Hyderabad, Telangana",17.265371,78.443858,Murder,IPC 376,Chanakyapuri,Under Investigation
